tweet_text,sentiment
📢 Coming Tomorrow 📢  •  •  •  #newmusic #vote #vote2020 #election #epstein #recordingstudio #spotify #applemusic #fyp #explorepage #virginiamusic #virginiabeach @ Virginia Beach Recording Arts https://t.co/7zmOI4Ovw2,0
Stay Tune - Suchmos  #suchmos #spotify #nowplaying   https://t.co/Xqa05QmwFC,1
"Begin this day with the best mood, follow and listen my playlist!  https://t.co/jRstnA6U1j #NowPlaying #Spotify #happy #music",0
"Start your day with the best mood, follow and listen my playlist https://t.co/jxNpToNMfz #NowPlaying #Spotify #happy #music",0
News via gbkdev: Spotify will now let you add audio commentary to music tracks. Check out why the update is so great and what awaits for users: https://t.co/eJn9hbGUqr   #Spotify #music #business #tech #technews #audiostreaming #app #software #development #trending #BreakingNews…,0
Now on air :  Beyoncé - Black Parade  @Beyonce  #Hitmusic  #NewMusicFriday #music #soundcloud  #newmusic #newmusicfriday #spotify  @officialcharts @YouTube @BRITs,0
I built a very loud #spotify playlist so that I don't have to hear all these pseudo experts speculate about the impact and legitimacy of downloading a #covid #tracing app that is already on their #smartphones since September.  #StayAwayCovid https://t.co/1UOwO2DRtL,1
if you #love #techno &amp; #EDM #check  #Electronic #Garden #volume 2  https://t.co/twpsseetEE  #adrenaline #Voyage   #dancemusic #dance #charts #Speed #sweat #spotify #beatport #traxsource #electronicmusic #slam #October #running #Thursday #run  #check vol 1 too  https://t.co/iyxlqwmUCv,1
"#NowPlaying ""Mohai Experiment - Bleeding implosion""  #AppleMusic : https://t.co/GIikSGEc8F  #BandCamp : https://t.co/ZB364S2hBm  #Spotify : https://t.co/95Kz3qZjw3",1
"Pre-save my new single ""Complicated"" on Spotify: https://t.co/ioIjdqBGUb (powered by @distrokid)    #newmusic #newartist #SoundCloud #Spotify #music #ComingSoon #dubstepmusic",1
"Water Ride Express (Original Game Soundtrack), the NEW #soundtrack album by @PeterHamerProd  #Spotify : https://t.co/BkjPsgrVjd  #AppleMusic : https://t.co/XbzPXIKnMl",1
#NowPlaying Wiz Khalifa ft. Swae Lee - Hopeless Romantic | Listen Live On https://t.co/l3b9TpMY0l. Stream Our 'New Release of The Week' On #Spotify: https://t.co/4QUYqhiT7M,1
Quarantine - Serial Killers - https://t.co/cpqn5C9MK8 - #WorldStarHipHop #WorldStar #NewYork #trending #pop #dj  #soundcloud #spotify #musicstreaming #music #video ...  https://t.co/cpqn5C9MK8,1
"#EastMeetsWest ""Coming Home"" https://t.co/nwPPwCL2QJ #Spotify #Music #Rock #HeavyMetal #ProgressiveRock #ProgRock",1
Now on air :  Wire News  #Hitmusic  #NewMusicFriday #music #soundcloud  #newmusic #newmusicfriday #spotify  @officialcharts @YouTube @BRITs,1
"Wildstreet release new radio edit single, ""Still Love You"" https://t.co/y3O3MOU6Dn via @nextmosh  #NewMusic #Spotify 🙏 @NextMosh for the support!",1
New music from TRIPLE SEVN…. #trapmusic #Atlanta #trapnation #NewMusic #Beatstars #producer #music #Spotify #NowPlaying️  https://t.co/K1kT5BcrYA,1
Brand New Mourning    Before Sunrise    October 31st    #samusic  #newmusic  #spotify    https://t.co/rAsP56ruKn,1
"Problems with #COVIDー19 are not enough, now problems on #Facebook and #Twitter, so if with this playlist the problems of the mind go away, music that @ciroyelle  leaves us...cheer up, do something better, listen to it #REALINDIESPIRIT2020🔥#Spotify #LGTWO https://t.co/BemRgUQ6FW",2
"I know more of you have publishing than this! Please share this poll, vote on it, comment, and let’s have a conversation about #indiemusic #ArtistsSupportingArtists #poll #survey #Spotify #midnightstreams https://t.co/aAIeVb3n3I",1
"#Spotify curated #Playlist: A RetroWave Story - recent additions: @YourWerewolf &amp; @OpusScience with ""Late Fees"", @MannNever &amp; @JJmist_music  with ""The Sun keeps Shining"". All superb tracks!    https://t.co/x3Q21VyHKA    Open for submission, HIGH QUALITY #retrowave.    #playlistcurator",1
Game changer... might not seem a lot to some but it is. Help us charge the system!!! #Spotify #spotify1cent #ArtistOnTwitter     https://t.co/n8SYD0Aolx,0
A Thursday in December...  💿💿💿  #music #Spotify,1
#NowPlaying Ariana Grande - No Tears Left To Cry | Listen Live On https://t.co/l3b9TpMY0l. Stream Our 'New Release of The Week' On #Spotify: https://t.co/4QUYqhiT7M,1
Go follow and stream‼️🔥 #Spotify #spotifyplaylist https://t.co/odCFPQEaSk,1
Who has a good playlist to get me through work? Spotify or Apple Music     #AppleMusic #Spotify #music #Playlist,1
UK government to examine impact of streaming on future of music industry #Spotify #AppleMusic #YouTube #AmazonMusic #canofworms  https://t.co/i6wOnycRs1,1
⏯Deezer(@DeezerJP )  「New from Japan」  ✔︎https://t.co/xfU8RvVMra    #Spotify   #AmazonMusic   #deezer   #japanesemusic  #newmusic  #playlists   #indiemusic,1
"New playlist, Car Music X Rocket League tracks 2020 (V2) Playlist  #spotify #playlist #spotifyMalaysia      https://t.co/87plV6UleQ",1
"Woohoo! As a brand new podcast, we've reached 10 downloads! Don't forget to check us out wherever you listen to podcasts!   #podcast #bsbpodcast #spotify #streamnow",0
#NowPlaying The Wickeed feat. Alex Holmes - From The Top | Listen Live On https://t.co/l3b9TpMY0l. Stream Our 'New Release of The Week' On #Spotify: https://t.co/4QUYqhiT7M,1
"Hi #GDPR-experts, isn't @Spotify's decision to shut down the possibility to transfer music information to another service, against the right for data portability? #spotify https://t.co/DYJaZyG5po",1
"The Holy Club recommends: Kola - Lighthouse Version, by amiina. #Spotify https://t.co/0J8kpI3ieK",1
#whois Molly Nilsson #NowPlaying #listening #music #spotify #AppleMusic #música #radio https://t.co/88dLsOURwH,1
Life getting you down? ➤ https://t.co/Yn3V96Wx6J #SpotifyPlaylist #Spotify #Gospel,0
Welcome To 680 by Ice Cold G https://t.co/PMqjAvETkb ON #ITUNES NOW  #jefethedon #pandora #jiggymafia #applemusic #soundcloud #airtimemusi???? #spotify #soundcloud #datpiff #tidal #itsdelacom #hot97whosnext  #hot97 #vice #rollingloud #coachella,1
All-time Sinhala favorites without genre discrimination #Spotify https://t.co/ILuixW9x02,1
"Pre-save my new single ""Girlfriend (feat. Luckey)"" on Spotify: https://t.co/N1arc3YVRs (powered by @distrokid) Go grab Jlynn’s new Single Girlfriend Feat. Luckey #rap #RNB #hiphop #newmusic #Spotify #music",1
"Don’t Wanna Be Friends #newmusic   -  @rahhoward LIT to ATL    Available Now  #spotify #applemusic #tidal @ Atlanta, Georgia https://t.co/g1Sl1PTcQA",1
It's almost Friday... That means we are planning another BIG issue of the Spotify Newsletter -- It's all the best #Spotify news for the week that was. #SpotifyNews    ➡️ Subscribe! https://t.co/j7Z3GgivXH,1
"The Radio transmits surprises in the music, the #Spotify algorithm has allowed me to accompany me on my radio @DiamondLounge6 #Breath @SoniaDmusic &amp; more,give it Streams, please follow it and the best thing to do is listen to it, there is good music #LGTWO https://t.co/6TYak93vnw",1
Need some metal in your life? 🤘🔥🤘👉https://t.co/QIMtvJpfNG #spotifyplaylist #spotify #music #newmusic #playlist #heavymetal #spotifyartist #metalmusic #soundcloud #thrashmetal #spotifypremium #metal #spotifymusic #spotifyplaylists #spotifymetal #artist #tidal #musician #play,1
It's almost weekend! What are your vibes these days?    #music #YouTube #hits #playlist #Spotify,0
"#NowPlaying Ncredible Gang ft. Nick Cannon, Fat Joe &amp; DJ Luke Nasty - Only You | Listen Live On https://t.co/l3b9TpMY0l. Stream Our 'New Release of The Week' On #Spotify: https://t.co/4QUYqhiT7M",1
Let’s get it to a small 100 listeners☺️     #Spotify https://t.co/Go5wqieH2B,1
"@brentsswife Yes, we are French ! [Electro] #spotify #playlist    https://t.co/eqdUJZIls4",1
"@ayescee17 Yes, we are French ! [Electro] #spotify #playlist    https://t.co/eqdUJZIls4",1
"@julielexkim Yes, we are French ! [Electro] #spotify #playlist    https://t.co/eqdUJZIls4",1
"Some people want your links! Like these guys! This is where to put them! And your feed, of course. Let’s go. I’m listening to your music with #Spotify hooked up to my #Fender Fighter series P.A. https://t.co/sfptSzH785",1
Why aren't #megacityfour on #spotify?,2
Thank god for @ParcastNetwork podcasts. They’re the only thing that get me through work #parcast #podcasts #Spotify #isit5yet,1
My new recording and arrangement of Schubert's Ave Maria is #NowLive on #Spotify and other streaming platforms !  https://t.co/xIhhMf4lXW  #classical_music_lover #ClassicalMusic #vocals #Voice #romantic,1
Listen to the most recent episode of my podcast: Building our Dream MLB Player!  https://t.co/lqGxYmxKK4 #podcast #podcasts #Spotify #podcasting #PodcastRecommendations,1
Mi #playlist de mis #80s en #spotify   #SpotifyPlaylist    #80's por Boss80s   https://t.co/F5JOud0VtG,1
Choppas On Deck - Now on #Spotify https://t.co/ES4L6bOFgk,1
Spotify will now let you add audio commentary to music tracks. Check out why the update is so great and what awaits for users: https://t.co/moLqvzuUSw   #Spotify #music #business #tech #technews #audiostreaming #app #software #development #trending #BreakingNews #entertainment,0
S.E ILL - BADTHINGS #thcvol3 #compilationalbum #undergeoundartist #2highmedia #2redeyez @therabiddabber #internationalmusic #AUSTRALIAN #COMINGSOON #SPOTIFY #googleplaymusic #ITUNES #STREAMINGRADIO @s.e_ill https://t.co/tcQ0NzoUnO,1
"Defender the arcade legend is now available, listen on @Spotify @ApplePodcasts &amp; many more, with music from @TechnoMageMusic #arcade #arcadehistory #gamer #History #podcasts #PodcastRecommendations #retro #RETROGAMING #RetroGames #Spotify https://t.co/gh7hB9CXoV",1
GOT SOMETHING NEW OTW!!!    #october #october2020 #23 #new #newmusic #art #music #hiphop #trap #vibes #rap #hype #hypebeast #newrelease #spotify #spotifyplaylist #applemusic #applemusicplaylist https://t.co/N1FmfhYhCW,0
Structure by Maxx Rossi  https://t.co/XZ6PokwQ79  #techno #hardtechno #uktechno #darktechno #technomusic #banging #technolove #rave #party #dj #club #Underground #vinyl #digital #remaster #technofamily #funkytechno #hardgroove #Spotify #streaming #stream #londontechno #warehouse,1
"FORKSTER'S    2020 #IndependentMusic artist ""Song of the year"":     ""BREAKING DOWN"" by 3Mind Blight/  @3mindB    #Spotify =  https://t.co/RTyKRVR4oq",1
#NowPlaying Big Shaq - Man's Not Hot | Listen Live On https://t.co/l3b9TpMY0l. Stream Our 'New Release of The Week' On #Spotify: https://t.co/4QUYqhiT7M,1
Who Is The Enemy? by 3Phazegenerator  https://t.co/Iu9fKgEmhS  #techno #hardtechno #uktechno #darktechno #technomusic #banging #technolove #rave #party #dj #club #Underground #vinyl #digital #remaster #technofamily #funkytechno #hardgroove #Spotify #streaming #stream #londontechno,1
JET Blue by JohnJohn™ @JohnJohnMarket - Now on #Spotify https://t.co/8oHkjjgf56,1
Clash by Chris Liberator &amp; Sterling Moss  https://t.co/MTAKr5BoYu  #techno #hardtechno #uktechno #darktechno #technomusic #banging #technolove #rave #party #club #Underground #vinyl #digital #remaster #technofamily #funkytechno #hardgroove #Spotify #streaming #stream #londontechno,1
are any of these #songs worthy of your #playlist #spotify https://t.co/aiyNHGeIfo,1
Dance with Me by JohnJohn™ @JohnJohnMarket - Now on #Spotify https://t.co/zvI1Tf9Md8,1
How to get Spotify Premium Free Forever  https://t.co/BWGv1HNp0d   #HowTo #SEO #Spotify #tips #Update,1
"@ju03nS Yes, we are French ! [Electro] #spotify #playlist  https://t.co/eqdUJZIls4",1
A&amp;R's for Friday are accepting submissions already. Drop your links to 58k Playlist followers on the form!🔥🎵  #BlackettMusic #rtArtBoost #rtItBot #unsigned #Artist #playlist #EDM #Dance  #RNB #POP  #Spotify #musicsubmission #fridaymorning #NewMusicFriday  https://t.co/YPdELQRU38,1
Listen to the most recent episode of my podcast: Control https://t.co/vLJNaddlSN #podcasts #applepodcast #thursday #thedream #whatwasitalkingabout #future #spotify #anchor #livingthedream #believe #strength #confidence,1
"Looking for the next indie rock star? Dive into our indie and alternative playlists on #Spotify to hear new cuts from #EmileT, @Cucumberforest, @SlimLoris, and #JennieWillough.    https://t.co/6KRSLdI5Ub",1
I invite you to listen to this playlist from @SugarJunkiesUK  friends !!! music that accompanies you in this confinement!   #SugarJunkiesIndieChoice8 #IndieMusic #Streams #Spotify #LGTWO   https://t.co/psKNPyRLEN,0
I doubt these guys will answer but @KatoProducer and @illmindPRODUCER how did you navigate the internet to success?    #rappers #musicproducer #newmusic #Soundcloud,0
Now on air :  Powfu  #Hitmusic  #NewMusicFriday #music #soundcloud  #newmusic #newmusicfriday #spotify  @officialcharts @YouTube @BRITs,1
Put My Kicks On X ANKIT TOMAR ft. Dwijesh  18th October. Stay tuned    Spread the word 🔥 Please share!    #newartist #soundcloud #instagram #instamusic #singer #garageband #stream #newmusic #rock #genre #punk #political #satire #trump #grunge #originalsong #oc,1
Wann gibt es endlich soundcloud auf der AppleWatch?    When will soundcloud be available on the AppleWatch?    #Apple #AppleWatch #iPhone12Pro #SoundCloud #music #free #chainless,2
Now on air :  Arlo Parks - Hurt   @arloparks  #Hitmusic  #NewMusicFriday #music #soundcloud  #newmusic #newmusicfriday #spotify  @officialcharts @YouTube @BRITs,1
It’s been really demotivating lately to be grinding everyday for my beats to not get anywhere so if anyone can please check out my channel I greatly appreciate it the link is in my bio #rap #Beats #SoundCloud #Rappers #hiphop #Producer,1
Now on air :  Jason with The Wire Ultimate UK Chart repeat Sat at 9am  #Hitmusic  #NewMusicFriday #music #soundcloud  #newmusic #newmusicfriday #spotify  @officialcharts @YouTube @BRITs,1
Now on air :  Koffee - Pressue  @originalkoffee  #Hitmusic  #NewMusicFriday #music #soundcloud  #newmusic #newmusicfriday #spotify  @officialcharts @YouTube @BRITs,1
Now on air :  Dua Lipa - Levitating-feat. DaBaby  #Hitmusic  #NewMusicFriday #music #soundcloud  #newmusic #newmusicfriday #spotify  @officialcharts @YouTube @BRITs,1
Now on air :  @SteveAoki &amp; @Louis_Tomlinson - Just Hold On  #Hitmusic  #NewMusicFriday #music #soundcloud  #newmusic #newmusicfriday #spotify  @officialcharts @YouTube @BRITs,1
"Checkout my #TopTracks on #Soundcloud and get just as confused as everyone else who accidentally clicked my links before you, lawl.  https://t.co/zAZGllgu3t    #EDM #Hardcore  #Terrorcore #Speedcore",0
What Streaming #Music Services Pay Artists 2020 update by @OlivieriDino https://t.co/Y13TkcQacj #amazon #amazonmusic #apple #applemusic #bandcamp #cdbaby #deezer #facebook #instagram #money #napster #soundcloud #spotify #tidal #tiktok,2
WELCOME TO 680 ON #TIDAL NOW https://t.co/K8rVPkOMi1 #pandora #jiggymafia #applemusic #soundcloud #airtimemusi???? #spotify #soundcloud #datpiff #tidal #itsdelacom #hot97whosnext #hot97 #vice #rollingloud #coachella #power105 #iheartradio,1
Now on air :  Conan Gray - Heather  @conangray  #Hitmusic  #NewMusicFriday #music #soundcloud  #newmusic #newmusicfriday #spotify  @officialcharts @YouTube @BRITs,1
